MEDIA_NAME,USER_ID,SPECIFIC_CATEGORY,MACRO_CATEGORY,CORRECT_ANSWER,USER_ANSWER,T_I_J,AVERAGE_T_J,D_I_J,AVERAGE_D_I,LABEL
NewMedia15,USER_51,Logical Reasoning,Graphical,c,c,41.67725,41.98388782608696,-0.0073574390365718,-0.1977238576942892,0
NewMedia11,USER_51,Inductive Reasoning,Graphical,b,b,57.11035,59.445183913043486,-0.0408828507099586,-0.1977238576942892,0
NewMedia22,USER_51,Verbal Reasoning,Textual,d,d,125.17871,90.9118658695652,0.2737433875970985,-0.1977238576942892,1
NewMedia21,USER_51,Spatial Reasoning,Graphical,b,b,25.83569,47.02179413043478,-0.8200324485405568,-0.1977238576942892,0
NewMedia2,USER_51,Critical Thinking,Textual,a,a,49.56812,43.53073565217391,0.1217997444290017,-0.1977238576942892,1
NewMedia6,USER_51,Deductive Reasoning,Textual,a,a,99.20923,90.38850673913043,0.0889103086564583,-0.1977238576942892,1
NewMedia8,USER_51,Diagrammatic Reasoning,Graphical,c,c,143.27124,80.11716369565217,0.4408007936857937,-0.1977238576942892,1
NewMedia18,USER_51,Mechanical Reasoning,Graphical,a,a,52.10669,56.30706782608695,-0.0806111043723358,-0.1977238576942892,0
NewMedia9,USER_51,Diagrammatic Reasoning,Graphical,b,b,120.83154,80.25072065217392,0.3358462479897722,-0.1977238576942892,1
NewMedia4,USER_51,Deductive Reasoning,Textual,a,a,35.17944,63.60174478260869,-0.8079237413275678,-0.1977238576942892,0
NewMedia14,USER_51,Logical Reasoning,Graphical,a,a,48.85767,62.11906499999999,-0.2714291328260229,-0.1977238576942892,0
NewMedia10,USER_51,Inductive Reasoning,Graphical,d,a,206.72461,54.161886739130445,0.7379998117344111,-0.1977238576942892,1
NewMedia23,USER_52,Verbal Reasoning,Textual,d,c,44.24951,109.81043217391304,-1.481619167622716,-0.8513496150816309,1
NewMedia7,USER_52,Diagrammatic Reasoning,Graphical,b,a,52.00586,63.053258913043486,-0.2124260403162929,-0.8513496150816309,0
NewMedia9,USER_52,Diagrammatic Reasoning,Graphical,b,b,27.86523,80.25072065217392,-1.879959026075648,-0.8513496150816309,0
NewMedia15,USER_52,Logical Reasoning,Graphical,c,c,38.6626,41.98388782608696,-0.0859044095867056,-0.8513496150816309,0
NewMedia2,USER_52,Critical Thinking,Textual,a,a,27.2561,43.53073565217391,-0.5971006729566559,-0.8513496150816309,0
NewMedia13,USER_52,Logical Reasoning,Graphical,d,d,17.64355,53.294944565217385,-2.020647464099764,-0.8513496150816309,0
NewMedia5,USER_52,Deductive Reasoning,Textual,b,b,49.88257,66.91064043478262,-0.341363134152523,-0.8513496150816309,0
NewMedia10,USER_52,Inductive Reasoning,Graphical,d,a,37.6311,54.161886739130445,-0.4392852385162921,-0.8513496150816309,1
NewMedia14,USER_52,Logical Reasoning,Graphical,a,a,43.29175,62.11906499999999,-0.4348938308107201,-0.8513496150816309,0
NewMedia4,USER_52,Deductive Reasoning,Textual,a,a,32.82886,63.60174478260869,-0.9373729329196534,-0.8513496150816309,0
NewMedia21,USER_52,Spatial Reasoning,Graphical,b,b,42.98315,47.02179413043478,-0.0939587752511106,-0.8513496150816309,0
NewMedia6,USER_52,Deductive Reasoning,Textual,a,a,52.04614,90.38850673913043,-0.7366995273641894,-0.8513496150816309,0
NewMedia17,USER_52,Mechanical Reasoning,Graphical,b,b,20.48364,26.932871304347827,-0.3148479129855741,-0.8513496150816309,0
NewMedia3,USER_52,Critical Thinking,Textual,a,a,16.39771,44.91522913043478,-1.7391159576815776,-0.8513496150816309,0
NewMedia11,USER_52,Inductive Reasoning,Graphical,b,b,78.00195,59.445183913043486,0.2379013099923336,-0.8513496150816309,1
NewMedia1,USER_52,Critical Thinking,Textual,b,a,16.63232,53.460440000000006,-2.2142503270740344,-0.8513496150816309,1
NewMedia22,USER_52,Verbal Reasoning,Textual,d,d,33.43823,90.9118658695652,-1.718800183788592,-0.8513496150816309,0
NewMedia20,USER_52,Spatial Reasoning,Graphical,c,c,19.84741,49.77474869565217,-1.5078712383959505,-0.8513496150816309,0
NewMedia8,USER_52,Diagrammatic Reasoning,Graphical,c,c,40.44409,80.11716369565217,-0.980936242987595,-0.8513496150816309,0
NewMedia18,USER_52,Mechanical Reasoning,Graphical,a,a,53.37939,56.30706782608695,-0.0548465957757656,-0.8513496150816309,0
NewMedia16,USER_52,Mechanical Reasoning,Graphical,b,b,12.33789,19.867627391304342,-0.6102937691375383,-0.8513496150816309,0
NewMedia19,USER_52,Spatial Reasoning,Graphical,b,b,32.57397,60.0733354347826,-0.8442128925268426,-0.8513496150816309,0
NewMedia24,USER_52,Verbal Reasoning,Textual,b,b,35.11987,81.41989043478262,-1.318342591666274,-0.8513496150816309,0
NewMedia12,USER_52,Inductive Reasoning,Graphical,d,d,25.41382,28.096099782608693,-0.1055441402594608,-0.8513496150816309,0
